SMILES,PubChem_IUPAC_Name,PubChem_Formula,PubChem_Mass,PubChem_Title,PubChem_Description,ChEMBL_ID,ChEMBL_Name,ChEMBL_Formula,ChEMBL_Weight,ChEMBL_Type,ChEMBL_Phase,ChEMBL_Mechanism,ChEMBL_Target,LD50_studies,LC50_studies,other_tox_studies
O=C(CCN1CCCCC1)c1ccc(OCCCC)cc1,1-(4-butoxyphenyl)-3-piperidin-1-ylpropan-1-one,C18H27NO2,289.204179104,Dyclonine,,CHEMBL1200478,DYCLONINE HYDROCHLORIDE,C18H28ClNO2,325.88,Small molecule,4.0,Sodium channel alpha subunit blocker,,0.0,0.0,0.0
O[C@@H](Cn1c2c(n(c(=O)n(c2=O)C)C)nc1)CO,"7-[(2S)-2,3-dihydroxypropyl]-1,3-dimethylpurine-2,6-dione",C10H14N4O4,254.10150494,"7-[(2S)-2,3-dihydroxypropyl]-1,3-dimethyl-3,7-dihydro-1H-purine-2,6-dione",,CHEMBL1752,DYPHYLLINE,C10H14N4O4,254.25,Small molecule,4.0,Phosphodiesterase 4 inhibitor,,0.0,0.0,0.0
Brc1ccc(S(=O)(=O)N/C=N/CCSCc2nc(sc2)N=C(N)N)cc1,,,,,,CHEMBL1742471,EBROTIDINE,C14H17BrN6O2S3,477.44,Small molecule,4.0,Histamine H2 receptor antagonist,,,,
OCCCCCCCCCCCCCCCCCCCCCC,docosan-1-ol,C22H46O,326.354866087,Docosanol,,CHEMBL1200453,DOCOSANOL,C22H46O,326.61,Small molecule,4.0,Envelope glycoprotein inhibitor,,0.0,0.0,0.0
S(=O)(=O)(Nc1ccc(CCN(CCOc2ccc(NS(=O)(=O)C)cc2)C)cc1)C,N-[4-[2-[2-[4-(methanesulfonamido)phenoxy]ethyl-methylamino]ethyl]phenyl]methanesulfonamide,C19H27N3O5S2,441.13921332,Dofetilide,,CHEMBL473,DOFETILIDE,C19H27N3O5S2,441.58,Small molecule,4.0,HERG blocker,,0.0,0.0,0.0
O([C@H]1C[C@H]2N3[C@H](C[C@@H](C2)C(=O)C3)C1)C(=O)c1c2c([nH]c1)cccc2,"[(3S,7R)-10-oxo-8-azatricyclo[5.3.1.03,8]undecan-5-yl] 1H-indole-3-carboxylate",C19H20N2O3,324.14739250,Dolasetron,,CHEMBL124754,,C19H20N2O3,324.38,Small molecule,,,,0.0,0.0,0.0
O=C1[C@@H](C[C@H]2CCN(CC2)Cc2ccccc2)Cc2c1cc(OC)c(OC)c2,"(2S)-2-[(1-benzylpiperidin-4-yl)methyl]-5,6-dimethoxy-2,3-dihydroinden-1-one",C24H29NO3,379.21474379,(S)-donepezil,,CHEMBL502,DONEPEZIL,C24H29NO3,379.50,Small molecule,4.0,,,0.0,0.0,0.0
Oc1cc(CCN)ccc1O,"4-(2-aminoethyl)benzene-1,2-diol",C8H11NO2,153.078978594,Dopamine,,CHEMBL59,DOPAMINE,C8H11NO2,153.18,Small molecule,4.0,,,0.0,0.0,0.0
S(C1=C(N2[C@@H]([C@H](C2=O)[C@H](O)C)[C@H]1C)C(=O)O)[C@H]1C[C@H](NC1)CNS(=O)(=O)N,"(4R,5S,6S)-6-[(1R)-1-hydroxyethyl]-4-methyl-7-oxo-3-[(3S,5S)-5-[(sulfamoylamino)methyl]pyrrolidin-3-yl]sulfanyl-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid",C15H24N4O6S2,420.11372685,Doripenem,,CHEMBL491571,DORIPENEM,C15H24N4O6S2,420.51,Small molecule,4.0,Bacterial penicillin-binding protein inhibitor,,0.0,0.0,0.0
S1(=O)(=O)[C@@H](C[C@@H](NCC)c2c1sc(S(=O)(=O)N)c2)C,"(4R,6R)-4-(ethylamino)-6-methyl-7,7-dioxo-5,6-dihydro-4H-thieno[2,3-b]thiopyran-2-sulfonamide",C10H16N2O4S3,324.02722052,(+)-(Trans)-dorzolamide,,CHEMBL269001,,C10H16N2O4S3,324.45,Small molecule,,,,0.0,0.0,0.0
O(c1c2[C@H]([N+](CCc2cc(OC)c1OC)(CCCOC(=O)CCC(=O)OCCC[N+]1([C@@H](c2c(CC1)cc(OC)c(OC)c2OC)Cc1cc(OC)c(OC)c(OC)c1)C)C)Cc1cc(OC)c(OC)c(OC)c1)C,,,,,,CHEMBL1237099,DOXACURIUM CHLORIDE,C56H78Cl2N2O16,1106.14,Small molecule,4.0,Muscle-type nicotinic acetylcholine receptor antagonist,,,,
O=C1N(C[C@H]([C@@]1(c1ccccc1)c1ccccc1)CCN1CCOCC1)CC,"(4S)-1-ethyl-4-(2-morpholin-4-ylethyl)-3,3-diphenylpyrrolidin-2-one",C24H30N2O2,378.230728204,(S)-doxapram,,CHEMBL253987,(R)-DOXAPRAM,C24H30N2O2,378.52,Small molecule,,,,0.0,0.0,0.0
O1[C@@H](C(=O)N2CCN(CC2)c2nc3c(c(n2)N)cc(OC)c(OC)c3)COc2c1cccc2,"[4-(4-amino-6,7-dimethoxyquinazolin-2-yl)piperazin-1-yl]-[(3R)-2,3-dihydro-1,4-benzodioxin-3-yl]methanone",C23H25N5O5,451.18556891,"Doxazosin, (R)-",,CHEMBL707,DOXAZOSIN,C23H25N5O5,451.48,Small molecule,4.0,,,0.0,0.0,0.0
Clc1cc2c(N(C(=O)CN=C2c2ccccc2)C)cc1,"7-chloro-1-methyl-5-phenyl-3H-1,4-benzodiazepin-2-one",C16H13ClN2O,284.0716407,Diazepam,,CHEMBL12,DIAZEPAM,C16H13ClN2O,284.75,Small molecule,4.0,GABA-A receptor; anion channel positive allosteric modulator,,0.0,0.0,0.0
O=C1C(=C(NC(=O)OCC)C(=O)C(=C1NC(=O)OCC)N1CC1)N1CC1,"ethyl N-[2,5-bis(aziridin-1-yl)-4-(ethoxycarbonylamino)-3,6-dioxocyclohexa-1,4-dien-1-yl]carbamate",C16H20N4O6,364.13828437,Diaziquone,,CHEMBL36016,DIAZIQUONE,C16H20N4O6,364.36,Small molecule,2.0,,,0.0,0.0,0.0
Clc1cc2S(=O)(=O)N=C(Nc2cc1)C,"7-chloro-3-methyl-4H-1lambda6,2,4-benzothiadiazine 1,1-dioxide",C8H7ClN2O2S,229.9916763,Diazoxide,,CHEMBL181,DIAZOXIDE,C8H7ClN2O2S,230.68,Small molecule,4.0,"Potassium channel, inwardly rectifying, subfamily J, member 11 opener",,0.0,0.0,0.0
O(c1nc2c(c(C(=O)NCCN(CC)CC)c1)cccc2)CCCC,2-butoxy-N-[2-(diethylamino)ethyl]quinoline-4-carboxamide,C20H29N3O2,343.22597718,Dibucaine,,CHEMBL1086,DIBUCAINE,C20H29N3O2,343.47,Small molecule,4.0,,,0.0,0.0,0.0
o1c(O)c(Cc2c(=O)c3c(oc2O)cccc3)c(=O)c2c1cccc2,4-hydroxy-3-[(4-hydroxy-2-oxochromen-3-yl)methyl]chromen-2-one,C19H12O6,336.06338810,Dicumarol,,,,,,,,,,0.0,0.0,0.0
O(C(=O)C1(C2CCCCC2)CCCCC1)CCN(CC)CC,2-(diethylamino)ethyl 1-cyclohexylcyclohexane-1-carboxylate,C19H35NO2,309.266779359,Dicyclomine,,CHEMBL1123,DICYCLOMINE,C19H35NO2,309.49,Small molecule,4.0,,,0.0,0.0,0.0
Oc1ccc(/C(=C\C)/C(=C/C)/c2ccc(O)cc2)cc1,,,,,,CHEMBL1018,DIENESTROL,C18H18O2,266.34,Small molecule,4.0,Estrogen receptor alpha agonist,,,,
O=C(N1CCN(CC1)C)N(CC)CC,"N,N-diethyl-4-methylpiperazine-1-carboxamide",C10H21N3O,199.168462302,Diethylcarbamazine,,CHEMBL684,DIETHYLCARBAMAZINE,C10H21N3O,199.30,Small molecule,4.0,,,0.0,0.0,0.0
O=C([C@H](N(CC)CC)C)c1ccccc1,(2R)-2-(diethylamino)-1-phenylpropan-1-one,C13H19NO,205.146664230,(-)-2-Diethylaminopropiophenone,,CHEMBL1693,DIETHYLPROPION HYDROCHLORIDE,C13H20ClNO,241.76,Small molecule,4.0,Dopamine transporter inhibitor,,,,
Oc1ccc(/C(=C(\CC)/c2ccc(O)cc2)/CC)cc1,,,,,,CHEMBL411,DIETHYLSTILBESTROL,C18H20O2,268.36,Small molecule,4.0,Estrogen receptor alpha agonist,,,,
S(P(=O)(OCC)OCC)CC[N+](C)(C)C,2-diethoxyphosphorylsulfanylethyl(trimethyl)azanium,C9H23NO3PS+,256.11362677,Echothiophate,,CHEMBL1200367,ECHOTHIOPHATE IODIDE,C9H23INO3PS,383.23,Small molecule,4.0,Acetylcholinesterase inhibitor,,0.0,0.0,0.0
Clc1c([C@@H](OCc2ccc(Cl)cc2)Cn2ccnc2)ccc(Cl)c1,"1-[(2R)-2-[(4-chlorophenyl)methoxy]-2-(2,4-dichlorophenyl)ethyl]imidazole",C18H15Cl3N2O,380.024996,"1-[(2r)-2-[(4-Chlorobenzyl)oxy]-2-(2,4-Dichlorophenyl)ethyl]-1h-Imidazole",,CHEMBL808,ECONAZOLE,C18H15Cl3N2O,381.69,Small molecule,4.0,,,0.0,0.0,0.0
O=C(N[C@@H](CCC(=O)O)C(=O)O)c1ccc([C@@H](Cc2nc3c(nc2)nc(nc3N)N)CC)cc1,"(2S)-2-[[4-[(2R)-1-(2,4-diaminopteridin-6-yl)butan-2-yl]benzoyl]amino]pentanedioic acid",C22H25N7O5,467.19171692,"(2S)-2-[[4-[(2R)-1-(2,4-diaminopteridin-6-yl)butan-2-yl]benzoyl]amino]pentanedioic acid",,CHEMBL9798,,C22H25N7O5,467.49,Small molecule,,,,0.0,0.0,0.0
OC(=O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,2-[2-[bis(carboxymethyl)amino]ethyl-(carboxymethyl)amino]acetic acid,C10H16N2O8,292.09066547,Edetic Acid,,CHEMBL858,EDETIC ACID,C10H16N2O8,292.24,Small molecule,3.0,,,0.0,0.0,0.0
FC(F)[C@@](N)(CCCN)C(=O)O,"(2R)-2,5-diamino-2-(difluoromethyl)pentanoic acid",C6H12F2N2O2,182.08668395,(-)-2-Difluoromethylornithine,,CHEMBL830,EFLORNITHINE,C6H12F2N2O2,182.17,Small molecule,4.0,,,0.0,0.0,0.0
S(=O)(=O)(CCc1cc2c(C[C@@H]3N(CCC3)C)c[nH]c2cc1)c1ccccc1,5-[2-(benzenesulfonyl)ethyl]-3-[[(2R)-1-methylpyrrolidin-2-yl]methyl]-1H-indole,C22H26N2O2S,382.17149925,Eletriptan,,CHEMBL1510,ELETRIPTAN,C22H26N2O2S,382.53,Small molecule,4.0,,,0.0,0.0,0.0
O=c1n([nH]c(c1N/N=C\1/C(=O)C(=CC=C1)c1cc(ccc1)C(=O)O)C)c1cc(c(cc1)C)C,,,,,,,,,,,,,,,,
O(CCn1c(N2CCCN(CC2)C)nc2c1cccc2)CC,"1-(2-ethoxyethyl)-2-(4-methyl-1,4-diazepan-1-yl)benzimidazole",C17H26N4O,302.21066147,Emedastine,,CHEMBL594,EMEDASTINE,C17H26N4O,302.42,Small molecule,4.0,,,0.0,0.0,0.0
S1C[C@H](O[C@H]1CO)n1cc(F)c(nc1=O)N,"4-amino-5-fluoro-1-[(2R,5S)-2-(hydroxymethyl)-1,3-oxathiolan-5-yl]pyrimidin-2-one",C8H10FN3O3S,247.04269053,Emtricitabine,,CHEMBL885,EMTRICITABINE,C8H10FN3O3S,247.25,Small molecule,4.0,Human immunodeficiency virus type 1 reverse transcriptase inhibitor,,0.0,0.0,0.0
O=C(N1[C@@H](CCC1)C(=O)O)[C@@H](N[C@@H](CCc1ccccc1)C(=O)OCC)C,(2S)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]pyrrolidine-2-carboxylic acid,C20H28N2O5,376.19982200,Enalapril,,CHEMBL578,ENALAPRIL,C20H28N2O5,376.45,Small molecule,4.0,,,0.0,0.0,0.0
Fc1c(N2CCNCC2)nc2n(CC)cc(c(=O)c2c1)C(=O)O,"1-ethyl-6-fluoro-4-oxo-7-piperazin-1-yl-1,8-naphthyridine-3-carboxylic acid",C15H17FN4O3,320.12846858,Enoxacin,,CHEMBL826,ENOXACIN,C15H17FN4O3,320.32,Small molecule,4.0,Topoisomerase IV inhibitor,,0.0,0.0,0.0
S(c1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1)C,"4-methyl-5-(4-methylsulfanylbenzoyl)-1,3-dihydroimidazol-2-one",C12H12N2O2S,248.06194880,Enoximone,,CHEMBL249856,ENOXIMONE,C12H12N2O2S,248.31,Small molecule,4.0,Phosphodiesterase 3 inhibitor,,0.0,0.0,0.0
O=C(N(CC)CC)/C(=C/c1cc(N(=O)=O)c(O)c(O)c1)/C#N,,,,,,CHEMBL953,ENTACAPONE,C14H15N3O5,305.29,Small molecule,4.0,Catechol O-methyltransferase inhibitor,,,,
O[C@@H]1[C@H](C(=C)[C@@H](n2c3[nH]c(nc(=O)c3nc2)N)C1)CO,"2-amino-9-[(1S,3R,4S)-4-hydroxy-3-(hydroxymethyl)-2-methylidenecyclopentyl]-1H-purin-6-one",C12H15N5O3,277.11748936,Entecavir,,CHEMBL713,ENTECAVIR ANHYDROUS,C12H15N5O3,277.28,Small molecule,4.0,,,0.0,0.0,0.0
S1/C(=C\C(=C\c2ccccc2)\C)/C(=O)N(CC(=O)O)C1=S,,,,,,CHEMBL7537,,C15H13NO3S2,319.41,Small molecule,,,,,,
N12[C@@H](c3c(Cc4c1cccc4)cccc3)CN=C2N,"(6S)-2,4-diazatetracyclo[12.4.0.02,6.07,12]octadeca-1(18),3,7,9,11,14,16-heptaen-3-amine",C16H15N3,249.126597491,S-epinastine,,CHEMBL1106,EPINASTINE,C16H15N3,249.32,Small molecule,4.0,,,,,
O([C@H]1C[C@@](O)(Cc2c1c(O)c1c(c2O)C(=O)c2c(C1=O)c(OC)ccc2)C(=O)CO)[C@@H]1O[C@H]([C@H](O)[C@@H](N)C1)C,"(7S,9S)-7-[(2R,4S,5R,6S)-4-amino-5-hydroxy-6-methyloxan-2-yl]oxy-6,9,11-trihydroxy-9-(2-hydroxyacetyl)-4-methoxy-8,10-dihydro-7H-tetracene-5,12-dione",C27H29NO11,543.17406074,Epirubicin,,CHEMBL6608,,C27H29NO11,543.53,Small molecule,,,,0.0,0.0,0.0
O1[C@@]23[C@H]([C@H]4[C@](C[C@@H]12)([C@@]1(OC(=O)CC1)CC4)C)[C@@H](CC1=CC(=O)CC[C@]31C)C(=O)OC,"methyl (1R,2S,9R,10R,11S,14R,15S,17R)-2,15-dimethyl-5,5'-dioxospiro[18-oxapentacyclo[8.8.0.01,17.02,7.011,15]octadec-6-ene-14,2'-oxolane]-9-carboxylate",C24H30O6,414.20423867,Eplerenone,,CHEMBL1095097,EPLERENONE,C24H30O6,414.50,Small molecule,4.0,Mineralocorticoid receptor antagonist,,0.0,0.0,0.0
O1[C@H]2[C@H]([C@H]([C@H](O)C2)/C=C/[C@@H](O)CCCCC)C/C/1=C/CCCC(=O)O,,,,,,CHEMBL962,EPOPROSTENOL SODIUM,C20H31NaO5,374.45,Small molecule,4.0,Prostanoid IP receptor agonist,,,,
s1c(C/C(=C\c2n(c(nc2)CCCC)Cc2ccc(cc2)C(=O)O)/C(=O)O)ccc1,,,,,,CHEMBL813,EPROSARTAN,C23H24N2O4S,424.52,Small molecule,4.0,,,,,
S1SCCC(=O)N[C@@H](CCCCN=C(N)N)C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N2[C@@H](CCC2)C(=O)N[C@@H](C1)C(=O)N)Cc1c2c([nH]c1)cccc2)CC(=O)O,"2-[(3S,6S,12S,20R,23S)-20-carbamoyl-12-[4-(diaminomethylideneamino)butyl]-3-(1H-indol-3-ylmethyl)-2,5,8,11,14,22-hexaoxo-17,18-dithia-1,4,7,10,13,21-hexazabicyclo[21.3.0]hexacosan-6-yl]acetic acid",C35H49N11O9S2,831.31561453,Eptifibatide,,CHEMBL1174,EPTIFIBATIDE,C35H49N11O9S2,831.98,Protein,4.0,Integrin alpha-IIb/beta-3 inhibitor,,0.0,0.0,0.0
O1[C@@]2(O)N([C@@H](C(CC)(C)C)C(=O)N3[C@@H]2CCC3)C(=O)[C@@]1(NC(=O)[C@H]1C[C@@H]2[C@@H](N(C1)C)Cc1c3c2cccc3[nH]c1)C(C)C,,,,,,,,,,,,,,,,
O1[C@]2(O)N([C@H](C(=O)N3[C@H]2CCC3)Cc2ccccc2)C(=O)[C@@]1(NC(=O)[C@H]1CN([C@H]2C(=C1)c1c3c(C2)c[nH]c3ccc1)C)C,"(6aR,9R)-N-[(1S,2S,4R,7S)-7-benzyl-2-hydroxy-4-methyl-5,8-dioxo-3-oxa-6,9-diazatricyclo[7.3.0.02,6]dodecan-4-yl]-7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinoline-9-carboxamide",C33H35N5O5,581.26381923,Ergotamine,,CHEMBL442,ERGOTAMINE,C33H35N5O5,581.67,Small molecule,4.0,,,0.0,0.0,0.0
O(c1c(OCCOC)cc2ncnc(Nc3cc(ccc3)C#C)c2c1)CCOC,"N-(3-ethynylphenyl)-6,7-bis(2-methoxyethoxy)quinazolin-4-amine",C22H23N3O4,393.16885622,Erlotinib,,CHEMBL553,ERLOTINIB,C22H23N3O4,393.44,Small molecule,4.0,,,0.0,0.0,0.0
S(C1=C(N2[C@@H]([C@H](C2=O)[C@H](O)C)[C@H]1C)C(=O)O)[C@H]1C[C@H](NC1)C(=O)Nc1cc(ccc1)C(=O)O,"(4R,5S,6S)-3-[(3S,5S)-5-[(3-carboxyphenyl)carbamoyl]pyrrolidin-3-yl]sulfanyl-6-[(1R)-1-hydroxyethyl]-4-methyl-7-oxo-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid",C22H25N3O7S,475.14132132,Ertapenem,,CHEMBL1359,ERTAPENEM,C22H25N3O7S,475.52,Small molecule,4.0,,,0.0,0.0,0.0
O(N(=O)=O)[C@@H]([C@H](ON(=O)=O)CON(=O)=O)CON(=O)=O,"[(2R,3R)-1,3,4-trinitrooxybutan-2-yl] nitrate",C4H6N4O12,301.99822164,"[(2R,3R)-1,3,4-trinitrooxybutan-2-yl] nitrate",,CHEMBL453636,TETRANITRIN,C4H6N4O12,302.11,Small molecule,,,,,,
O(C[C@@H](O)CNC(C)C)c1ccc(CCC(=O)OC)cc1,methyl 3-[4-[(2S)-2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]propanoate,C16H25NO4,295.17835828,(S)-esmolol,,CHEMBL768,ESMOLOL,C16H25NO4,295.38,Small molecule,4.0,,,,,
[S@@](=O)(Cc1ncc(c(OC)c1C)C)c1[nH]c2c(n1)ccc(OC)c2,"6-methoxy-2-[(R)-(4-methoxy-3,5-dimethylpyridin-2-yl)methylsulfinyl]-1H-benzimidazole",C17H19N3O3S,345.11471265,(+)-Omeprazole,,CHEMBL1503,OMEPRAZOLE,C17H19N3O3S,345.42,Small molecule,4.0,Potassium-transporting ATPase inhibitor,,0.0,0.0,0.0
Clc1cc2c(n3c(nnc3)CN=C2c2ccccc2)cc1,"8-chloro-6-phenyl-4H-[1,2,4]triazolo[4,3-a][1,4]benzodiazepine",C16H11ClN4,294.0672241,Estazolam,,CHEMBL285674,ESTAZOLAM,C16H11ClN4,294.75,Small molecule,4.0,GABA-A receptor; anion channel positive allosteric modulator,,,,
ClCCN(C(=O)Oc1cc2c([C@H]3[C@@H]([C@@H]4[C@]([C@H](O)CC4)(CC3)C)CC2)cc1)CCCl,,,,,,CHEMBL290686,,C23H31Cl2NO3,440.41,Small molecule,,,,,,
Clc1ccc(N2[C@@H](OC(=O)N3CCN(CC3)C)c3nccnc3C2=O)nc1,"[(7S)-6-(5-chloropyridin-2-yl)-5-oxo-7H-pyrrolo[3,4-b]pyrazin-7-yl] 4-methylpiperazine-1-carboxylate",C17H17ClN6O3,388.1050661,Eszopiclone,,CHEMBL135400,ZOPICLONE,C17H17ClN6O3,388.82,Small molecule,4.0,GABA-A receptor; agonist GABA site positive allosteric modulator,,0.0,0.0,0.0
O=C(NCCO)Cn1c(ncc1)N(=O)=O,N-(2-hydroxyethyl)-2-(2-nitroimidazol-1-yl)acetamide,C7H10N4O4,214.07020481,Etanidazole,,CHEMBL47405,ETANIDAZOLE,C7H10N4O4,214.18,Small molecule,2.0,,,0.0,0.0,0.0
Cl/C=C/[C@@](O)(CC)C#C,,,,,,CHEMBL591,ETHCHLORVYNOL,C7H9ClO,144.60,Small molecule,4.0,GABA-A receptor; anion channel positive modulator,,,,
O(C1(CCCCC1)C#C)C(=O)N,(1-ethynylcyclohexyl) carbamate,C9H13NO2,167.094628657,Ethinamate,,CHEMBL1576,ETHINAMATE,C9H13NO2,167.21,Small molecule,4.0,Unknown,,0.0,0.0,0.0
S=C(N)c1cc(ncc1)CC,2-ethylpyridine-4-carbothioamide,C8H10N2S,166.05646950,Ethionamide,,CHEMBL1441,ETHIONAMIDE,C8H10N2S,166.25,Small molecule,4.0,Enoyl-[acyl-carrier-protein] reductase inhibitor,,0.0,0.0,0.0
O=C1NC(=O)C[C@]1(CC)C,"(3R)-3-ethyl-3-methylpyrrolidine-2,5-dione",C7H11NO2,141.078978594,(R)-Ethosuximide,,CHEMBL696,ETHOSUXIMIDE,C7H11NO2,141.17,Small molecule,4.0,Voltage-gated T-type calcium channel blocker,,0.0,0.0,0.0
O=C(Nc1c(cccc1C)C)[C@@H](N(CCC)CC)CC,"(2S)-N-(2,6-dimethylphenyl)-2-[ethyl(propyl)amino]butanamide",C17H28N2O,276.220163521,"(2S)-N-(2,6-dimethylphenyl)-2-[ethyl(propyl)amino]butanamide",,CHEMBL492,ETIDOCAINE,C17H28N2O,276.42,Small molecule,4.0,,,0.0,0.0,0.0
O1[C@@](c2[nH]c3c(c2CC1)cccc3CC)(CC)CC(=O)O,"2-[(1S)-1,8-diethyl-4,9-dihydro-3H-pyrano[3,4-b]indol-1-yl]acetic acid",C17H21NO3,287.15214353,(S)-(+)-etodolac,,CHEMBL622,ETODOLAC,C17H21NO3,287.36,Small molecule,4.0,Cyclooxygenase-2 inhibitor,,0.0,0.0,0.0
O(C(=O)c1n([C@@H](c2ccccc2)C)cnc1)CC,ethyl 3-[(1R)-1-phenylethyl]imidazole-4-carboxylate,C14H16N2O2,244.121177757,Etomidate,,CHEMBL279678,S-ETOMIDATE,C14H16N2O2,244.29,Small molecule,-1.0,,,0.0,0.0,0.0
O[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@H]4C(=CC(=O)CC4)CC3)C(=C)C2)CC1)CC)C#C,"(8S,9S,10R,13S,14S,17R)-13-ethyl-17-ethynyl-17-hydroxy-11-methylidene-2,6,7,8,9,10,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one",C22H28O2,324.208930132,Etonogestrel,,CHEMBL430483,,C22H28O2,324.46,Small molecule,,,,0.0,0.0,0.0
O([C@H]1[C@@H]2[C@@H]([C@@H](c3c1cc1OCOc1c3)c1cc(OC)c(O)c(OC)c1)C(=O)OC2)[C@@H]1O[C@H]2[C@@H](O[C@@H](OC2)C)[C@H](O)[C@H]1O,"(5S,5aR,8aR,9R)-5-[[(2R,4aR,6R,7R,8R,8aS)-7,8-dihydroxy-2-methyl-4,4a,6,7,8,8a-hexahydropyrano[3,2-d][1,3]dioxin-6-yl]oxy]-9-(4-hydroxy-3,5-dimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[6,5-f][1,3]benzodioxol-8-one",C29H32O13,588.18429107,Etoposide,,CHEMBL268601,,C29H32O13,588.56,Small molecule,,,,0.0,0.0,0.0
Brc1c(Oc2c(cc(cc2C)C#N)C)nc(Nc2ccc(cc2)C#N)nc1N,"4-[6-amino-5-bromo-2-(4-cyanoanilino)pyrimidin-4-yl]oxy-3,5-dimethylbenzonitrile",C20H15BrN6O,434.04907,Etravirine,,CHEMBL308954,ETRAVIRINE,C20H15BrN6O,435.29,Small molecule,4.0,Human immunodeficiency virus type 1 reverse transcriptase inhibitor,,0.0,0.0,0.0
O(c1c(c(c(c(c1)C)/C=C/C(=C/C=C/C(=C\C(=O)OCC)/C)/C)C)C)C,,,,,,CHEMBL464,ETRETINATE,C23H30O3,354.49,Small molecule,4.0,Retinoid receptor agonist,,,,
Clc1c(c(C(=O)O[C@H]2[C@H](O[C@@H]3O[C@H]([C@H](OC)[C@@](N(=O)=O)(C3)C)C)C[C@H](O[C@H]3[C@H](O)C[C@@]4(O[C@]5([C@H](O4)[C@H](O[C@@H](O[C@H]4[C@@H](OC)[C@H](O[C@@H](O[C@H]6[C@H](O)[C@H](OC)[C@H](O[C@@H]7OC[C@@H]8O[C@@]9(O[C@H]8[C@H]7O)OC[C@@H](OC(=O)c7c(cc(O)cc7O)C)[C@@H]7OCO[C@@H]97)O[C@@H]6COC)[C@@H]4O)C)[C@H]5O)C)C)O[C@@H]3C)O[C@@H]2C)c(OC)c(Cl)c1O)C,"[(2R,3R,4R,6S)-6-[(2R,2'R,3'S,3aR,4R,4'R,6S,7S,7aR)-6-[(2S,3R,4R,5S,6R)-2-[(2R,3S,4S,5S,6S)-6-[(3aR,3'aS,4S,6'S,7R,7'R,7aS,7'aS)-7-(2,4-dihydroxy-6-methylbenzoyl)oxy-7'-hydroxyspiro[3a,6,7,7a-tetrahydro-[1,3]dioxolo[4,5-c]pyran-4,2'-4,6,7,7a-tetrahydro-3aH-[1,3]dioxolo[4,5-c]pyran]-6'-yl]oxy-4-hydroxy-5-methoxy-2-(methoxymethyl)oxan-3-yl]oxy-3-hydroxy-5-methoxy-6-methyloxan-4-yl]oxy-4',7-dihydroxy-2',4,7a-trimethylspiro[3a,4,6,7-tetrahydro-[1,3]dioxolo[4,5-c]pyran-2,6'-oxane]-3'-yl]oxy-4-[(2S,4S,5R,6S)-5-methoxy-4,6-dimethyl-4-nitrooxan-2-yl]oxy-2-methyloxan-3-yl] 3,5-dichloro-4-hydroxy-2-methoxy-6-methylbenzoate",C70H97Cl2NO38,1629.5065630,"[(2R,3R,4R,6S)-6-[(2R,2'R,3'S,3aR,4R,4'R,6S,7S,7aR)-6-[(2S,3R,4R,5S,6R)-2-[(2R,3S,4S,5S,6S)-6-[(3aR,3'aS,4S,6'S,7R,7'R,7aS,7'aS)-7-(2,4-dihydroxy-6-methylbenzoyl)oxy-7'-hydroxyspiro[3a,6,7,7a-tetrahydro-[1,3]dioxolo[4,5-c]pyran-4,2'-4,6,7,7a-tetrahydro-3aH-[1,3]dioxolo[4,5-c]pyran]-6'-yl]oxy-4-hydroxy-5-methoxy-2-(methoxymethyl)oxan-3-yl]oxy-3-hydroxy-5-methoxy-6-methyloxan-4-yl]oxy-4',7-dihydroxy-2',4,7a-trimethylspiro[3a,4,6,7-tetrahydro-[1,3]dioxolo[4,5-c]pyran-2,6'-oxane]-3'-yl]oxy-4-[(2S,4S,5R,6S)-5-methoxy-4,6-dimethyl-4-nitrooxan-2-yl]oxy-2-methyloxan-3-yl] 3,5-dichloro-4-hydroxy-2-methoxy-6-methylbenzoate",,CHEMBL263367,EVERNIMICIN,C70H97Cl2NO38,1631.42,Oligosaccharide,2.0,,,,,
O=C1[C@@]2([C@H]([C@H]3[C@H](CC2)[C@@]2(C(=CC(=O)C=C2)C(=C)C3)C)CC1)C,"(8R,9S,10R,13S,14S)-10,13-dimethyl-6-methylidene-7,8,9,11,12,14,15,16-octahydrocyclopenta[a]phenanthrene-3,17-dione",C20H24O2,296.177630004,Exemestane,,CHEMBL1200374,EXEMESTANE,C20H24O2,296.41,Small molecule,4.0,Cytochrome P450 19A1 inhibitor,,0.0,0.0,0.0
